RENTAL_ZONE_HAL_ID,RENTAL_ZONE_HAL_SRC,NAME,CODE,TYPE,CITY,COUNTRY,LATITUDE,LONGITUDE,POI_AIRPORT_X,POI_LONG_DISTANCE_TRAINS_X,POI_SUBURBAN_TRAINS_X,POI_UNDERGROUND_X,ACTIVE_X,COMPANY,COMPANY_GROUP
241148,Standort,Ostbahnhof,6420600,normal,Darmstadt,Deutschland,8.673752000000000,49.874551000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241277,Standort,Böllenfalltor,6420450,normal,Darmstadt,Deutschland,8.670176000000000,49.852553000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241567,Standort,Studentenwohnheim Auf dem Steinweg,6542800001,normal,Rüsselsheim,Deutschland,8.401961000000000,49.993292000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241568,Standort,Studentenwohnheim Auf dem Steinweg,6542800002,normal,Rüsselsheim,Deutschland,8.401886000000000,49.992916000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241777,Standort,Reeseberg/EBV-Anzengruberstraße,2840,normal,Hamburg,Deutschland,9.990306000000000,53.448960000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
241925,Standort,Campus 1 / OS 75 Haus III,24101,normal,Kiel,Deutschland,10.106487000000000,54.344975000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241926,Standort,Campus 2 LS 1 Seminargebäude,24102,normal,Kiel,Deutschland,10.109861000000000,54.345230000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241929,Standort,Campus 3 / ABG 9 Bioturm,24103,normal,Kiel,Deutschland,10.114378000000000,54.346766000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241930,Standort,Campus 4 / Audimax,24104,normal,Kiel,Deutschland,10.123803000000000,54.337944000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241931,Standort,Georg-Gaßmann-Stadion,3000055,normal,Marburg,Deutschland,8.753169000000000,50.798615000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
241976,Standort,Stadtbüro,3000070,normal,Marburg,Deutschland,8.766934000000000,50.790358000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242277,Standort,Evangelische Hochschule Darmstadt,6420120,normal,Darmstadt,Deutschland,8.627213000000000,49.873802000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242342,Standort,Citybike ,,normal,Darmstadt,Deutschland,8.637030000000000,49.889644000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242358,Standort,Moorstraße/Bahnhof Harburg,2810,normal,Hamburg,Deutschland,9.987994000000000,53.457286000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242520,Standort,Campus Westend IG Farben,6032300001,normal,Frankfurt am Main,Deutschland,8.665367000000000,50.125673000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242521,Standort,Campus Westend Hörsaalzentrum,6032300002,normal,Frankfurt am Main,Deutschland,8.665946000000000,50.128516000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242564,Standort,Gerbermühlstraße / Walther-von-Cronberg-Platz,6059400001,normal,Frankfurt am Main,Deutschland,8.695931000000000,50.105003000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242611,Standort,Hauptbahnhof,7650010,normal,Baden-Baden,Deutschland,8.190841000000000,48.789812000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242612,Standort,Kino,7650060,normal,Baden-Baden,Deutschland,8.194765000000000,48.781582000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242622,Standort,Tel-Aviv Platz,6032600005,normal,Frankfurt am Main,Deutschland,8.628983000000000,50.107215000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242625,Standort,Radisson Blu Hotel,6048600001,normal,Frankfurt am Main,Deutschland,8.627663000000000,50.117331000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242629,Standort,Campus Westend / Hansa-Allee,6032300003,normal,Frankfurt am Main,Deutschland,8.669664000000000,50.129118000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242642,Standort,Herbert-Wehner-Platz/Großer Schippsee,2811,normal,Hamburg,Deutschland,9.983319000000000,53.460407000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242643,Standort,Harburger Ring/Neue Straße,2812,normal,Hamburg,Deutschland,9.977572900000000,53.460687400000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242645,Standort,Harburger Rathausstraße/Deichhausweg,2813,normal,Hamburg,Deutschland,9.980473100000000,53.459958600000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242727,Standort,Kanalplatz/Harburger Schlossstraße,2801,normal,Hamburg,Deutschland,9.984148000000000,53.466500000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242729,Standort,Alter Postweg / Heimfelder Straße,2814,normal,Hamburg,Deutschland,9.963537000000000,53.465276000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242730,Standort,TU Harburg/Denickestraße,2820,normal,Hamburg,Deutschland,9.969487000000000,53.460622000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242732,Standort,Gotthelfweg/Außenmühlenteich,2841,normal,Hamburg,Deutschland,9.980675000000000,53.447625000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242744,Standort,Riegerplatz,6420225,normal,Darmstadt,Deutschland,8.660815000000000,49.880345000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242770,Standort,Schellerdamm/Hausnummer22,2802,normal,Hamburg,Deutschland,9.986136000000000,53.464282000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242771,Standort,Fuhlsbüttler Straße/Hellbrookstraße,2352,normal,Hamburg,Deutschland,10.044508000000000,53.591460000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
242885,Standort,Botanischer Garten,6420350,normal,Darmstadt,Deutschland,8.680084000000000,49.868830000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
242934,Standort,Sportcampus Ginnheim,6048700001,normal,Frankfurt am Main,Deutschland,8.645245000000000,50.131554000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243011,Standort,Wohnmobilparkplatz,7650020,normal,Baden-Baden,Deutschland,8.203976000000000,48.782109000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243012,Standort,Busparkplatz,7650030,normal,Baden-Baden,Deutschland,8.228116000000000,48.769872000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243013,Standort,Kurhaus,7650040,normal,Baden-Baden,Deutschland,8.238343000000000,48.760675000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243014,Standort,Augustaplatz,7650050,normal,Baden-Baden,Deutschland,8.241093000000000,48.758237000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243251,Standort,Wilhelmsplatz,3000033,normal,Marburg,Deutschland,8.759279000000000,50.804736000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243296,Standort,Landwehrstraße / Kasinostraße,6420230,normal,Darmstadt,Deutschland,8.641782000000000,49.878372000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243508,Standort,Roßdörfer Platz,6420430,normal,Darmstadt,Deutschland,8.662057000000000,49.869387000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243552,Standort,h_da / Campus - Mensa,6420130,normal,Darmstadt,Deutschland,8.637443000000000,49.867195000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243616,Standort,Bogenstraße / Grindelallee,2216,normal,Hamburg,Deutschland,9.977694000000000,53.571200000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
243617,Standort,Sophienallee / Sandweg,2136,normal,Hamburg,Deutschland,9.949770000000000,53.569769000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
243618,Standort,Lappenbergsallee / Bei der Apostelkirche,2220,normal,Hamburg,Deutschland,9.944487000000000,53.575573000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
243619,Standort,Emil-Andresen-Straße / Lohkoppelweg,2250,normal,Hamburg,Deutschland,9.952055000000000,53.592850000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
243620,Standort,Herthastraße / Einkaufszentrum Bramfeld,2438,normal,Hamburg,Deutschland,10.075913000000000,53.611878000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
243621,Standort,Friedrich-Ebert-Damm / Lomerstraße,2435,normal,Hamburg,Deutschland,10.079638000000000,53.584919000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
243822,Standort,h_da KITA / Bibliothek,6420140,normal,Darmstadt,Deutschland,8.640136000000000,49.866170000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243825,Standort,h_da / Fachbereich Bauingenieurwesen,6420145,normal,Darmstadt,Deutschland,8.633312000000000,49.866160000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243831,Standort,S-Bahnhof Arheilgen,6420280,normal,Darmstadt,Deutschland,8.645715000000000,49.914200000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243832,Standort,Frankfurter Landstraße / Ettesterstraße,6420290,normal,Darmstadt,Deutschland,8.657369000000000,49.911050000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
243833,Standort,Nordbahnhof,6420240,normal,Darmstadt,Deutschland,8.653509000000000,49.891770000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
244093,Standort,Feldstraße / Marktstraße,2513,normal,Hamburg,Deutschland,9.969178000000000,53.557414000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244166,Standort,Campus Riedberg Mensa,6043900001,normal,Frankfurt am Main,Deutschland,8.631916000000000,50.171669000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
244916,Standort,Südbahnhof,3000075,normal,Marburg,Deutschland,8.763292000000000,50.795180000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
244935,Standort,Caffamacherreihe/Valentinskamp.,2525,normal,Hamburg,Deutschland,9.984209000000000,53.555722000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244936,Standort,Sievekingsallee/Sievekingdamm,2414,normal,Hamburg,Deutschland,10.052589000000000,53.560835000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244937,Standort,Horner Weg/Morahtstieg,2563,normal,Hamburg,Deutschland,10.066926000000000,53.555503000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244938,Standort,Horner Rennbahn/ Meurer Weg,2566,normal,Hamburg,Deutschland,10.085077000000000,53.554193000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244939,Standort,Osterbrookplatz/ Süderstraße,2686,normal,Hamburg,Deutschland,10.057613000000000,53.546932000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244942,Standort,Mittelweg/Sophienterrasse-NDR,2234,normal,Hamburg,Deutschland,9.993122000000000,53.576378000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244943,Standort,Große Rainstraße/Ottenser Hauptstraße,2127,normal,Hamburg,Deutschland,9.930344000000000,53.552339000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244944,Standort,Hohenzollernring/Friedensallee,2129,normal,Hamburg,Deutschland,9.918508000000000,53.556710000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244945,Standort,Friedensallee/Hegarstraße ( S Bahn Bahrenfeld ) ,2090,normal,Hamburg,Deutschland,9.908946000000000,53.560260000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244946,Standort,Dürerstraße/Beslerplatz- S Bahn Othmarschen,2085,normal,Hamburg,Deutschland,9.887159000000000,53.560395000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
244979,Standort,Frankfurter Straße / Schwanallee,3000045,normal,Marburg,Deutschland,8.762176000000000,50.798920000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
244983,Standort,Ginseldorfer Weg / Försterweg,3000090,normal,Marburg,Deutschland,8.775088000000000,50.827830000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245203,Standort,Alsterdorfer Straße/Fuhlsbüttler Straße,2397,normal,Hamburg,Deutschland,10.032000000000000,53.620000000000000,Nein,Nein,Ja,Nein,Ja,StadtRAD Hamburg,Call a Bike
245204,Standort,Fuhlsbüttler Straße/Hartzloh,2391,normal,Hamburg,Deutschland,10.041000000000000,53.601000000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
245414,Standort,Lindner Hotel Main Plaza,6059400010,normal,Frankfurt am Main,Deutschland,8.695820000000000,50.106335000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245434,Standort,Eißendorfer Pferdeweg/ Asklepios-Klinik Harburg,2821,normal,Hamburg,Deutschland,9.951000000000000,53.459000000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
245447,Standort,Klosterplatz,7650092,normal,Baden-Baden,Deutschland,8.255555500000000,48.746376230000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245452,Standort,Versmannstraße/Am Hannoverschen Bahnhof,2677,normal,Hamburg,Deutschland,10.006168000000000,53.540782000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
245488,Standort,Merck Südtor,6420255,normal,Darmstadt,Deutschland,8.654331000000000,49.894012000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245489,Standort,Merck Parkplatz Nordmitte,6420265,normal,Darmstadt,Deutschland,8.648529000000000,49.902032000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
245490,Standort,Heidelberger Straße 49,6420185,normal,Darmstadt,Deutschland,8.646940000000000,49.862313000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
246251,Standort,Darmstadtium,6420210,normal,Darmstadt,Deutschland,8.656686000000000,49.874005000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247483,Standort,Paul-Ehrlich-Straße/Asklepios Klinik Altona,2075,normal,Hamburg,Deutschland,9.900752000000000,53.554433000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247491,Standort,Lyoner Str. / Herriotstr.,6052800011,normal,Frankfurt am Main,Deutschland,8.628160000000000,50.082170000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247511,Standort,Kaiserlei Ausgang Brüsseler Platz,6306700015,normal,Frankfurt am Main,Deutschland,8.736539000000000,50.105198000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247515,Standort,Kaiserlei Ausgang Berliner Straße,6306700016,normal,Frankfurt am Main,Deutschland,8.740872000000000,50.105227000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247592,Standort,GRIMMWELT,113,normal,Kassel,Deutschland,9.489875000000000,51.309353000000000,Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
247816,Standort,Bürgerhaus Cappel / August-Bebel-Platz ,3000083,normal,Marburg,Deutschland,8.767863000000000,50.778387000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247846,Standort,Niendorf Markt/Tibarg,2030,normal,Hamburg,Deutschland,9.951311300000000,53.619072200000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247847,Standort,Nordalbinger Weg/Paul-Sorge-Straße,2035,normal,Hamburg,Deutschland,9.950095500000000,53.640835200000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247851,Standort,Langenhorn Markt/Tangstedter Landstraße,2399,normal,Hamburg,Deutschland,10.016366300000000,53.648757200000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247852,Standort,Weidestraße /Johannes-Prassek-Park,2362,normal,Hamburg,Deutschland,10.025847900000000,53.580808700000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
247930,Standort,Bürgerhaus Wehrda / Huteweg,3000095,normal,Marburg,Deutschland,8.757157000000000,50.836229000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
247935,Standort,An den Siechengärten / Alter Kirchhainer Weg,3000018,normal,Marburg,Deutschland,8.782714000000000,50.805795000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
248511,Standort,Habichtstraße/Steilshooper Straße,2353,normal,Hamburg,Deutschland,10.050639700000000,53.593726000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
249808,Standort,Mövenpick Hotel,6032700004,normal,Frankfurt am Main,Deutschland,8.651029000000000,50.109921000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
249810,Standort,DB Fernverkehr ,6593300001,normal,Frankfurt am Main,Deutschland,8.621186000000000,50.092569000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250311,Standort,Platz der Republik,6032900005,normal,Frankfurt am Main,Deutschland,8.661190000000000,50.109555000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250321,Standort,François-Mitterrand-Platz,6032900006,normal,Frankfurt am Main,Deutschland,8.665151000000000,50.110749000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250323,Standort,Weserstraße,6032900007,normal,Frankfurt am Main,Deutschland,8.670815000000000,50.107325000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250324,Standort,Wiesenhüttenplatz,6032900008,normal,Frankfurt am Main,Deutschland,8.666950000000000,50.104961000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250325,Standort,Grüneburgweg / Leerbachstraße,6032200001,normal,Frankfurt am Main,Deutschland,8.672356000000000,50.121072000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250326,Standort,Berger Straße / Hermesweg,6031600001,normal,Frankfurt am Main,Deutschland,8.692223000000000,50.118570000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250334,Standort,Hanauer Landstraße 287,6031400005,normal,Frankfurt am Main,Deutschland,8.725688000000000,50.116188000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250335,Standort,Eckenheimer Landstraße / Holzhausenstraße,6031800005,normal,Frankfurt am Main,Deutschland,8.684428000000000,50.128298000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250337,Standort,Martin-Elsässer-Platz,6031400003,normal,Frankfurt am Main,Deutschland,8.696855000000000,50.109006000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250338,Standort,Frankenallee/Rebstöcker Straße,6032600006,normal,Frankfurt am Main,Deutschland,8.626494000000000,50.102899000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250339,Standort,Am Römerhof / Europa-Allee,6048600005,normal,Frankfurt am Main,Deutschland,8.622350000000000,50.108003000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250340,Standort,Hugo-Kirchberg-Straße/Tesa,2950,normal,Hamburg,Deutschland,9.985280000000000,53.654290000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
250341,Standort,Rebstockbad,6048600006,normal,Frankfurt am Main,Deutschland,8.618666000000000,50.113036000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250342,Standort,Mainzer Landstraße / Rüsselsheimer Straße,6032600007,normal,Frankfurt am Main,Deutschland,8.620851000000000,50.100873000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250346,Standort,Stadtbücherei Griesheim,6593300003,normal,Frankfurt am Main,Deutschland,8.607427000000000,50.095134000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250348,Standort,S-Bahn Station Griesheim Südseite,6593300004,normal,Frankfurt am Main,Deutschland,8.607354000000000,50.093988000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250349,Standort,Griesheimer Stadtweg / Schöffenstraße,6593300005,normal,Frankfurt am Main,Deutschland,8.615251000000000,50.091333000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250370,Standort,Geschwister-Scholl-Straße / Kollwitzstraße ,6048800002,normal,Frankfurt am Main,Deutschland,8.609607000000000,50.135637000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250372,Standort,U-Bahn Station Praunheim Heerstraße,6048800003,normal,Frankfurt am Main,Deutschland,8.607478000000000,50.144871000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250374,Standort,Damaschkeanger / Heerstraße ,6048800004,normal,Frankfurt am Main,Deutschland,8.618614000000000,50.149070000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250377,Standort,In der Au / Westerbachstraße ,6048900002,normal,Frankfurt am Main,Deutschland,8.599254000000000,50.122375000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250380,Standort,Melanchthonplatz,6059900001,normal,Frankfurt am Main,Deutschland,8.727924000000000,50.098068000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250383,Standort,Balduinstraße,6059900002,normal,Frankfurt am Main,Deutschland,8.715439000000000,50.097691000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250385,Standort,Gemündener Straße / Miltenberger Straße,6059900003,normal,Frankfurt am Main,Deutschland,8.699512000000000,50.095892000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250387,Standort,Cronstettenstraße / Klettenbergstraße,6032200002,normal,Frankfurt am Main,Deutschland,8.679296000000000,50.129622000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250396,Standort,Glauburgstraße / Weberstraße,6031800007,normal,Frankfurt am Main,Deutschland,8.686550000000000,50.126627000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250397,Standort,Grafenstraße / Reinhardstraße,6043300001,normal,Frankfurt am Main,Deutschland,8.670011000000000,50.150584000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250402,Standort,Am Hochwehr / Hügelstraße,6043100001,normal,Frankfurt am Main,Deutschland,8.653403000000000,50.143897000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250408,Standort,Römerberg,6031100003,normal,Frankfurt am Main,Deutschland,8.682143000000000,50.110872000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250409,Standort,Alt-Fechenheim / Burglehen,6038600001,normal,Frankfurt am Main,Deutschland,8.771767000000000,50.121849000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250411,Standort,Gründenseestraße / Konstanzer Straße,6038600002,normal,Frankfurt am Main,Deutschland,8.767001000000000,50.120961000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250415,Standort,Rheinlandstraße / Schwanheimer Bahnstraße,6052900001,normal,Frankfurt am Main,Deutschland,8.581073000000000,50.082435000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250540,Standort,Geisenheimer Straße,6052900002,normal,Frankfurt am Main,Deutschland,8.569132000000000,50.085107000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250542,Standort,Geisenheimer Straße / Mauritiusstraße,6052900003,normal,Frankfurt am Main,Deutschland,8.576125000000000,50.089129000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250543,Standort,Rheinlandstraße / Henriette-Fürth-Straße,6052900004,normal,Frankfurt am Main,Deutschland,8.589461000000000,50.085557000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250545,Standort,Am Waldgraben / Am Wildpfad,6052900005,normal,Frankfurt am Main,Deutschland,8.606505000000000,50.078619000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250548,Standort,Schweizer Straße / Oppenheimer Landstraße,6059400004,normal,Frankfurt am Main,Deutschland,8.680907000000000,50.101613000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250596,Standort,Emmerich-Josef-Straße / Zuckschwerdtstraße,6592900001,normal,Frankfurt am Main,Deutschland,8.551853000000000,50.102924000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250600,Standort,Bahnhof Höchst Nordseite / Adelonstraße,6592900002,normal,Frankfurt am Main,Deutschland,8.541965000000000,50.103462000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250605,Standort,Königsteiner Straße / Sieringstraße,6592900003,normal,Frankfurt am Main,Deutschland,8.540303000000000,50.109189000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250606,Standort,Liederbacher Straße / Hermann-Waibel-Allee,6592900004,normal,Frankfurt am Main,Deutschland,8.535668000000000,50.107475000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250611,Standort,U-Bahn Station Heddernheim,6043900002,normal,Frankfurt am Main,Deutschland,8.650036000000000,50.160944000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250614,Standort,Eschersheimer Freibad / Im Uhrig,6043300002,normal,Frankfurt am Main,Deutschland,8.655041000000000,50.163477000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250615,Standort,Anne-Frank-Straße,6043300003,normal,Frankfurt am Main,Deutschland,8.661486000000000,50.160596000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250618,Standort,U-Bahn Station Zeilweg,6043900003,normal,Frankfurt am Main,Deutschland,8.642948000000000,50.164516000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250620,Standort,Elbinger Straße / Trakehner Straße,6048700002,normal,Frankfurt am Main,Deutschland,8.626603000000000,50.126070000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250622,Standort,Lurgiallee / Sebastian-Kneipp-Straße,6043900004,normal,Frankfurt am Main,Deutschland,8.640933000000000,50.169719000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250624,Standort,Emil-Sulzbach Straße / Robert-Mayer Straße,6048600007,normal,Frankfurt am Main,Deutschland,8.649234000000000,50.116819000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250656,Standort,Franz-Rücker-Allee / Hedwig-Dransfeld-Straße,6048700003,normal,Frankfurt am Main,Deutschland,8.646423000000000,50.128599000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
250658,Standort,Kettenhofweg / Corneliusstraße,6032500002,normal,Frankfurt am Main,Deutschland,8.659476000000000,50.116283000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
